129,homogeneos,Aislantes,9,Lana de vidrio d=17,17,0.04,656,0,0,0,0,0.5,27,1.35
130,homogeneos,Aislantes,9,Lana de vidrio d=25,25,0.037,656,0,0,0,0,0.5,27,1.35
131,homogeneos,Aislantes,9,Lana de vidrio d=35,35,0.034,656,0,0,0,0,0.5,27,1.35
132,homogeneos,Aislantes,9,Lana de vidrio d=60,60,0.033,656,0,0,0,0,0.5,27,1.35
133,homogeneos,Aislantes,9,Lana mineral densidad 30-50 kg/m3,40,0.042,656,0,0,0,0,0.6,16.6,1.2
134,homogeneos,Aislantes,9,Lana mineral densidad 51-70 kg/m3,60,0.04,656,0,0,0,0,0.6,16.6,1.2
135,homogeneos,Aislantes,9,Lana mineral densidad 71-150 kg/m3,110,0.036,656,0,0,0,0,0.6,16.6,1.2
136,homogeneos,Aislantes,9,Perlita suelta granualdo volcanico exp.,70,0.054,1000,0,0,0,0,0.4,7.75,0.45
137,homogeneos,Aislantes,9,Mortero de perlita con yeso d=400,400,0.1,1000,0,0,0,0,0.07,7.75,0.45
138,homogeneos,Aislantes,9,Mortero de perlita con yeso d=500,500,0.12,1000,0,0,0,0,0.07,7.75,0.45
139,homogeneos,Aislantes,9,Mortero de perlita con yeso d=600,600,0.14,1000,0,0,0,0,0.07,7.75,0.45
140,homogeneos,Aislantes,9,Mortero de perlita con yeso d=700,700,0.18,1000,0,0,0,0,0.07,7.75,0.45
141,homogeneos,Aislantes,9,Mortero de perlita c/ cemento d=300,300,0.088,1000,0,0,0,0,0.044,7.75,0.45
142,homogeneos,Aislantes,9,Mortero de perlita c/ cemento d=400,400,0.093,1000,0,0,0,0,0.044,7.75,0.45
143,homogeneos,Aislantes,9,Mortero de perlita c/ cemento d=500,500,0.12,1000,0,0,0,0,0.044,7.75,0.45
144,homogeneos,Aislantes,9,Mortero de perlita c/ cemento d=600,600,0.14,1000,0,0,0,0,0.044,7.75,0.45
145,homogeneos,Aislantes,9,mortero de perlita c/ cemento d=700,700,0.16,1000,0,0,0,0,0.044,7.75,0.45
146,homogeneos,Aislantes,9,Poliestireno en planchas,50,0.17,1000,0,0,0,0,0.0006,86.4,2.71
147,homogeneos,Aislantes,9,Poliestireno expand planchas d=15,15,0.037,1675,0,0,0,0,0.025,88.6,2.55
148,homogeneos,Aislantes,9,Poliestireno expand planchas d=20,20,0.035,1675,0,0,0,0,0.02,88.6,2.55
149,homogeneos,Aislantes,9,Poliestireno expand planchas d=25,25,0.033,1675,0,0,0,0,0.015,88.6,2.55
150,homogeneos,Aislantes,9,Poliestireno expand planchas d=30,30,0.032,1675,0,0,0,0,0.01,88.6,2.55
151,homogeneos,Aislantes,9,Poliuretano (entre chapas) d=30,30,0.024,1400,0,0,0,0,0.4,101.5,3.48
152,homogeneos,Aislantes,9,Espuma de poliuretano proyectada PUR,50,0.031,1400,0,0,0,0,0.4,101.5,3.48
153,homogeneos,Aislantes,9,Poliuretano (entre chapas) d=60,60,0.022,1400,0,0,0,0,0.4,101.5,3.48
154,homogeneos,Aislantes,9,Poliuretano en placas,45,0.027,1400,0,0,0,0,0.0075,101.5,3.48
155,homogeneos,Aislantes,9,Poliuretano proyectado +barrera de vapor,45,0.022,1400,0,0,0,0,0.0008,101.5,3.48
156,homogeneos,Aislantes,9,Poliuretano proyectada +freno de vapor,45,0.024,1400,0,0,0,0,0.0008,101.5,3.48
157,homogeneos,Aislantes,9,Vermiculita suelta,100,0.07,1000,0,0,0,0,0.4,7.75,0.45
158,homogeneos,Aislantes,9,Vermiculita con cemento d=400,400,0.11,1000,0,0,0,0,0.11,7.75,0.45
159,homogeneos,Aislantes,9,Vermiculita con cemento d=500,500,0.13,1000,0,0,0,0,0.11,7.75,0.45
160,homogeneos,Aislantes,9,Vermiculita con cemento d=600,600,0.17,1000,0,0,0,0,0.11,7.75,0.45
161,homogeneos,Aislantes,9,Vermiculita con cemento d=700,700,0.2,1000,0,0,0,0,0.11,7.75,0.45
162,homogeneos,Aislantes,9,Vermiculita con cemento d=800,800,0.24,1000,0,0,0,0,0.11,7.75,0.45
163,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) d=200,200,0.11,1000,0,0,0,0,0.065,7.75,0.45
164,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) d=400,400,0.13,1000,0,0,0,0,0.065,7.75,0.45
165,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) d=500,500,0.15,1000,0,0,0,0,0.065,7.75,0.45
166,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) d=600,600,0.19,1000,0,0,0,0,0.065,7.75,0.45
167,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) d=700,700,0.22,1000,0,0,0,0,0.065,7.75,0.45
168,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) d=800,800,0.26,1000,0,0,0,0,0.065,7.75,0.45
169,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) 900,900,0.29,1000,0,0,0,0,0.065,7.75,0.45
170,homogeneos,Aislantes,9,Vermic + yeso (placas o revoques) d=1000,1000,0.34,1000,0,0,0,0,0.065,7.75,0.45
171,homogeneos,Aislantes,9,Celulosa proyectada ,30,0.04,1000,0,0,0,0,0.00019,0,0
172,homogeneos,Vidrios y otros,10,Vidrios para ventanas d=2400,2400,0.58,830,0,0,0,0,0.0006,15,0.86
173,homogeneos,Vidrios y otros,10,Vidrios para ventanas d=2800,2800,0.8,830,0,0,0,0,0.0006,15,0.86
174,homogeneos,Vidrios y otros,10,Vidrios para ventanas d=3200,3200,1.05,830,0,0,0,0,0.0006,15,0.86
175,homogeneos,Vidrios y otros,10,Vidrio armado con malla metalica,2700,1.05,830,0,0,0,0,0.0006,18,0.86
176,homogeneos,Vidrios y otros,10,Vidrio resistente a calor,2200,1.07,830,0,0,0,0,0.0006,23.5,1.5
177,homogeneos,Vidrios y otros,10,Vidrio templado,2800,0.8,830,0,0,0,0,0.0006,23.5,1.27
178,barreras,Barreras de vapor,11,Hoja de aluminio - Espesor: 0.025 micrones,2700,204,1000,0.0000025,0,0,0.000001,0,156,8.26
179,barreras,Barreras de vapor,11,Hoja de aluminio - Espesor: 0.008 micrones,2700,204,1000,0.0000008,0,0,0.0112,0,156,8.26
180,barreras,Barreras de vapor,11,Polietileno - Espesor: 0.05 micrones,960,0.5,1000,0.000005,0,0,0.033,0,0,0
181,barreras,Barreras de vapor,11,Polietileno - Espesor: 0.1 micrones,960,0.5,1000,0.00001,0,0,0.016,0,0,0
182,barreras,Barreras de vapor,11,Polietileno - Espesor: 0.15 micrones,960,0.5,1000,0.00015,0,0,0.012,0,0,0
183,barreras,Barreras de vapor,11,Polietileno - Espesor: 0.2 micrones,960,0.5,1000,0.0002,0,0,0.008,0,0,0
184,barreras,Barreras de vapor,11,Polietileno - Espesor: 0.25 micrones,960,0.5,1000,0.00025,0,0,0.006,0,0,0
185,barreras,Barreras de vapor,11,Poliester - Espesor: 0.25 micrones,960,0.5,1000,0.00025,0,0,0.15,0,0,0
186,barreras,Barreras de vapor,11,Barrera no plastificada - Espesor: 0.25 micrones,960,0.5,1000,0.00025,0,0,0.14,0,0,0
187,barreras,Barreras de vapor,11,Barrera plastificada - Espesor: 0.25 micrones,960,0.5,1000,0.00025,0,0,0.29,0,0,0
188,barreras,Barreras de vapor,11,Papel Kraft y láminas de asfalto reforzado - Espesor: 0.15 micrones,960,0.5,1000,0.00015,0,0,0.15,0,0,0
189,barreras,Barreras de vapor,11,Papel Kraft (500gr/m2) - Espesor: 0.15 micrones,960,0.5,1000,0.00015,0,0,7.6,0,0,0
190,barreras,Barreras de vapor,11,Papel embreado y revestido - Espesor: 0.15 micrones,960,0.5,1000,0.00015,0,0,0.23,0,0,0
191,barreras,Barreras de vapor,11,Película plástica tipo ¨MYLAR¨ - Espesor: 0.15 micrones,960,0.5,1000,0.00015,0,0,0.01,0,0,0
192,barreras,Barreras de vapor,11,Hule - Espesor: 0.15 micrones,960,0.5,1000,0.00015,0,0,0.015,0,0,0
193,barreras,Barreras de vapor,11,Fieltro alquitranado - Espesor: 0.15 micrones,960,0.5,1000,0.00015,0,0,2.28,0,0,0
194,barreras,Barreras de vapor,11,Fieltro asfáltico - Espesor: 0.15 micrones,1200,0.5,1000,0.00015,0,0,0.67,0,0,0
195,barreras,Barreras de vapor,11,Fieltro saturado y revestido en rollos - Espesor: 0.15 micrones,1100,0.5,1000,0.00015,0,0,0.03,0,0,0
196,barreras,Barreras de vapor,11,Fieltro bituminado con hoja de aluminio - Espesor: 0.15 micrones,1200,0.5,1000,0.00015,0,0,0.03,0,0,0
197,barreras,Barreras de vapor,11,Desmopol poliuretano monocomponente,1400,0.5,1000,1.5,0,0,0.583333333333333,0,0,0
198,barreras,Barreras de vapor,11,IRAM 11625 - Masillas y adhesivos - Bituminosa aslfalto,1200,0.5,1000,4,0,0,0.065,0,0,0
199,barreras,Barreras de vapor,11,IRAM 11625 - Pinturas (1 capa) - En frío Bituminosa,1200,0.5,1000,1,0,0,1.08,0,0,0
